loss,accuracy,val_loss,val_accuracy
2.67275071144104,0.29257887601852417,3.940991163253784,0.08329374343156815
1.1898516416549683,0.6263635158538818,0.7993192076683044,0.7330166101455688
0.6828778386116028,0.7854132056236267,4.234903335571289,0.14038005471229553
0.45133477449417114,0.8624345660209656,0.4787434935569763,0.8535233736038208
0.3215164542198181,0.904892086982727,0.20211827754974365,0.9405384063720703
