loss,accuracy,val_loss,val_accuracy
2.9168903827667236,0.24222761392593384,3.2433176040649414,0.18709422647953033
1.3493220806121826,0.5771362781524658,1.1288467645645142,0.6287410855293274
0.8042319416999817,0.7443096041679382,0.6149781942367554,0.8147268295288086
0.5420849919319153,0.8317281603813171,0.41612181067466736,0.8804433941841125
0.3827568292617798,0.8835355639457703,0.2708456516265869,0.9219319224357605
